image,date,gtfgloss,boxfgloss,fg1loss,fg2loss,fg3loss,fg4loss,gtbgloss,boxbgloss,bg1loss,bg2loss,bg3loss,bg4loss,bigloss
20200831_clip_35_1538_img_115,20200831,0.016212735231727195,0.003570643761184297,0.008100327319307859,0.00833396879318889,0.007996090111778119,0.006242681015639358,0.008480438138393354,0.008555516050915573,0.00858369544791826,0.00857865417136039,0.008587065337782696,0.00862207342147325,0.008574916049838066
20200831_clip_53_2348_img_115,20200831,0.007959332686306964,0.0,0.005120992317993484,0.0,0.002911431832050467,0.0024646852205751518,0.003612095334919638,0.0036194335498577574,0.003607551692540404,0.0036194335498577574,0.003621238628477208,0.003623384790201389,0.0036194336134940386
20210108_clip_0_1158_img_5,20210108,0.0037500287928795084,0.0030719376079916213,0.0030406965504998786,0.002601866653485266,0.003173959297311216,0.0036806729977949997,0.0010041311050762818,0.001003638194903181,0.0010409124648732195,0.0010421580491781323,0.0010401942294784446,0.0010379777384740606,0.0010645614238455892
20210108_clip_19_2231_img_115,20210108,0.005711588215201108,0.002789471023522367,0.0006897516129393596,0.000683262657077218,0.0013051830336153125,0.0008353213553526033,0.000863862056422983,0.000871686967653652,0.0009017534649355484,0.0009023227631540503,0.0008993160481142397,0.0009011683750418922,0.0009010539506562054
20210108_clip_22_2355_img_115,20210108,0.004696942683786606,0.0,0.0,0.0,6.069614366862804e-05,0.0,0.0008827112281962621,0.0008960531119571276,0.0008960531119571276,0.0008960531119571276,0.0008965083187586795,0.0008960531119571276,0.0008960530976764858
20210108_clip_5_1418_img_115,20210108,0.0,0.0,0.0032140356637651237,0.0004084261549915488,0.004342427462756241,0.0029136549478011964,0.0009313015327818722,0.0009313015327818722,0.0009180751225190967,0.0009315492370901183,0.0009104061017795945,0.0009251303052892971,0.0009313015616498888
20210108_clip_6_1627_img_115,20210108,0.005559071437916384,0.003404726992789195,0.004234921513005776,0.003428010408818871,0.004986468876772502,0.005782480066136883,0.0007935030783672131,0.0008068795304381075,0.0007645816903415072,0.0007715477677210941,0.0007741174488778142,0.0007908986525007052,0.0009053290705196559
20210109_clip_0_0000_img_5,20210109,0.004686972190367765,0.0,0.0010371220711889483,0.0,0.003018747497632365,0.002760758285384423,0.000876736974083479,0.0008896058072328952,0.0008891424515187091,0.0008896058072328952,0.0008861921174901639,0.0008864104461719426,0.0008896057843230665
20210109_clip_16_0707_img_83,20210109,0.004811330262504242,0.0036893153497380344,0.001161586743547624,0.0007666904138450674,0.0034208156860347006,0.0026394291044434946,0.0007509876039611006,0.0007515548328497339,0.0007615596388132982,0.0007635888895349823,0.0007573662984944084,0.0007585120296262476,0.0007636616355739534
20210109_clip_29_1311_img_115,20210109,0.009079682536353077,0.006180274477430485,0.006681761202422042,0.005805490994423185,0.008184241844716961,0.008272761992547516,0.001848508010304189,0.0019106637483595392,0.002029327101425927,0.0020503001997642413,0.002020265903453428,0.002040721603734794,0.0024006697349250317
20210109_clip_34_1620_img_103,20210109,0.009413973717024267,0.00751866811464052,0.0071839762078085,0.006398808200370856,0.008723048118647941,0.009543892036758485,0.001797971411363746,0.0017929229626313771,0.001893840014684395,0.001879610858076479,0.0019976419877093827,0.002021230677576908,0.0021912776865065098
20210109_clip_50_2339_img_115,20210109,0.009790422604339,0.006700686697398424,0.006616006830063793,0.005665161532231337,0.006093875411838914,0.005865411549960019,0.006104502542152373,0.006106203225012423,0.0061168551966071655,0.00612343885668963,0.00611978645480043,0.006120805400200936,0.006120025645941496
20210110_clip_0_0000_img_5,20210110,0.00694662670131681,0.0,0.0,0.0,0.0003151610231843251,0.0,0.0023420665248253332,0.002349360119496677,0.002349360119496677,0.002349360119496677,0.002349997054186126,0.002349360119496677,0.0023493601474910975
20210110_clip_22_0958_img_5,20210110,0.009737295943651456,0.004762291310240975,0.003276900881957431,0.003586882496430009,0.0032978887019604794,0.00302945077121348,0.003135731952144283,0.003136400217932781,0.0031538506631522537,0.0031483039607929928,0.0031551776827400796,0.003158909973527999,0.003158110659569502
20210110_clip_28_1230_img_5,20210110,0.006995539902459569,0.004927226589902943,0.006480089306321464,0.006092311657604916,0.008138257881345807,0.008084271586379052,0.003744268710990004,0.0037542514037398776,0.003603112191247756,0.0035831780775413087,0.0035225768207114857,0.00353876165624384,0.004015233367681503
20210110_clip_36_1607_img_75,20210110,0.009114748505660485,0.005966052742626324,0.007149689267781955,0.006715437218325685,0.006760528935706667,0.006187993222747628,0.0030338387161222575,0.0030569945823724657,0.0030701162764337282,0.0030714866746876326,0.003072733138832519,0.0031091188237312496,0.0032053689938038588
20210110_clip_53_2339_img_115,20210110,0.0,0.0,0.0003459818849045659,0.0,0.0008819304378966741,0.0005952818244865795,0.002863573804667879,0.002863573804667879,0.0028675367915671,0.002863573804667879,0.0028699802155888127,0.0028658985576866746,0.002863573841750622
20210111_clip_0_0000_img_5,20210111,0.0,0.003731113859827975,0.006968990920288196,0.006046094088597157,0.005407693170706158,0.005577011585550384,0.0027160641747216384,0.0026962521595809237,0.0026882621938134933,0.0026878224182831614,0.0026961196400544633,0.0026993156116181583,0.0027160642202943563
20210111_clip_15_0641_img_5,20210111,0.009140004018786228,0.008041623285248206,0.0029049860479070547,0.0041869835853237565,0.005325389861128371,0.008195787856837852,0.0010165629537614597,0.0010164068922759808,0.0010220569068726166,0.001016272191800563,0.001029936406720084,0.0009682306036422592,0.0010464994702488184
20210111_clip_22_0957_img_11,20210111,0.0058250750083028826,0.004400469522478874,0.002718333755191959,0.0025820556307255033,0.0020954572908895392,0.0035103164678970105,0.001107275551402904,0.0011177523993083523,0.001215874216508891,0.0012170931425524588,0.0011468782169140569,0.0012094930884722175,0.001233519404195249
20210111_clip_39_1802_img_115,20210111,0.0037960476257624487,0.0010276763972896323,0.0004022509976376308,0.0003657542295987084,0.0010865116591380467,0.0007687137584250454,0.000957501733992699,0.0009564315668702997,0.0009723727901057753,0.0009747963737581121,0.000962067935566452,0.0009671947650766354,0.0009639232303015888
20210111_clip_51_2338_img_115,20210111,0.0,0.0,0.003166480921219556,0.0,0.0015751775900215508,0.0014468270978411637,0.0010391219889110451,0.0010391219889110451,0.0010361632926660731,0.0010391219889110451,0.001038682114759521,0.0010385622247160186,0.0010391219984740019
20210112_clip_0_0000_img_5,20210112,0.007840703844822232,0.005156986308871807,0.00321169635015634,0.0035949145040802765,0.0036131443155127765,0.0033223186187014996,0.0011492553802220592,0.001149671697166654,0.0011497471982194745,0.0011492960659164491,0.0011505499851025688,0.0011475186086283304,0.0011586897308006883
20210112_clip_10_0434_img_115,20210112,0.004786832738799242,0.003955861398599483,0.0029345705188373087,0.0028667387352336094,0.0030693026871193418,0.0028451574323769364,0.00363899503613793,0.0036365676952650537,0.003666943555638082,0.0036710590634453748,0.0036625337634472095,0.003667424605774492,0.003654596395790577
20210112_clip_26_1540_img_5,20210112,0.007564800861834126,0.004996608052077881,0.005510440401060531,0.005252761771756748,0.006436224380149002,0.005902195873084291,0.0033676485508014635,0.003368871128665122,0.00336061798019727,0.003360372612064446,0.003236000786076399,0.003272710569458342,0.0034733691718429327
20210112_clip_44_2343_img_115,20210112,0.0,0.0,0.0009684586941910617,0.004168773691243832,0.0006253762195221262,0.0013421811053598797,0.0032246573626535475,0.0032246573626535475,0.003258750108910175,0.0032163717987243627,0.0032428429688490033,0.0032305512375147218,0.0032246573828160763
20210113_clip_0_0000_img_5,20210113,0.0,0.0,0.004215950331295943,0.005653021260813985,0.0019451222075501987,0.0018351667969766622,0.0030322345291199436,0.0030322345291199436,0.003011984787871706,0.0030043335809073588,0.0030405681702215786,0.003038197616772444,0.0030322344973683357
20210113_clip_14_0617_img_5,20210113,0.003945112494130496,0.0028592955530709024,0.0016473735698059042,0.0014252000934107819,0.002101422938887123,0.0018165123015799927,0.0009457096419546938,0.0009496109079000272,0.0009631047784342452,0.0009712997407132528,0.0009656458846377953,0.0009667588026741446,0.0009786271257326007
20210113_clip_33_1811_img_5,20210113,0.006442748125812401,0.004889915929757583,0.003718966040240374,0.0022264618471138503,0.004111321716326339,0.003728427449993893,0.0016340564015005948,0.0016355781614285608,0.0016509525914592516,0.0016647002604641445,0.0016488163709354395,0.0016570886430881265,0.0016693671932443976
20210113_clip_45_2345_img_115,20210113,0.0,0.0,0.0,0.0,9.142165266649196e-05,0.000310421848797664,0.0009138112948464086,0.0009138112948464086,0.0009138112948464086,0.0009138112948464086,0.0009144193601939347,0.0009143700034433452,0.0009138113236986101
20210114_clip_0_0000_img_5,20210114,0.0,0.00021490320030641022,0.0011892472555498422,0.0,6.904404823808614e-06,4.8784574150048875e-08,0.0011667257371260262,0.0011665888977236798,0.0011666015180769557,0.0011667257371260262,0.0011671438095409272,0.0011669013857826744,0.0011667257640510798
20210114_clip_25_1330_img_115,20210114,0.004209762044552178,0.0026367757087359424,0.003358909193682676,0.0029439539528565554,0.0044882867609148894,0.0036818355391132363,0.0009409312845640598,0.0009315197397912326,0.0009278353534009642,0.0009341114002461701,0.0009269598591170655,0.0009384052358196598,0.0009976612636819482
20210114_clip_45_2227_img_115,20210114,0.0040064958952439065,0.0038406892538064234,0.0018153065592826164,0.0019389903647504159,0.003016691443436743,0.0025407829643465637,0.0011183757330395798,0.0011124998945925544,0.0011310188596664853,0.001133404390349808,0.0011302633674905704,0.001130823940913586,0.0011380850337445736
20210114_clip_48_2351_img_115,20210114,0.004337563737862652,0.0027371956627008694,0.0003842197757135566,0.0003285087186383288,0.0011680444050983843,0.0002509769856786913,0.0012419817895547773,0.0012421406728264626,0.0012571113907527353,0.0012575342051433715,0.0012525105187770303,0.0012547798226289256,0.0012522717006504536
20210115_clip_0_0000_img_5,20210115,0.0,0.0,0.00189494032345015,0.0,0.0007723638969805526,0.0025186363559460997,0.001333176536590812,0.001333176536590812,0.001332372718287989,0.001333176536590812,0.0013341183023755597,0.0013305488997413396,0.001333176507614553
20210115_clip_33_1642_img_115,20210115,0.006976434516769754,0.005725075214201169,0.0073060302320761905,0.006287805793069798,0.007028118671632259,0.005249613477351843,0.0032018271940750373,0.003137632353991148,0.0031647221840267153,0.003175995759834776,0.0031914950791072294,0.003231160356961992,0.003330945037305355
20210115_clip_36_1935_img_5,20210115,0.004951044393432731,0.0029871532359255376,0.0021881906902449194,0.0019615576566827456,0.0029797972073771126,0.0025756141336705537,0.0032148088058536503,0.0032142328723893166,0.003261369071278591,0.0032643081145276973,0.0032422298118487468,0.003249288491041771,0.003239779267460108
20210115_clip_44_2319_img_115,20210115,0.0,0.0,0.006237482701054085,0.009614346503196392,0.0015488427181169372,0.00018758083571922474,0.003057658945515383,0.003057658945515383,0.0030507058894827734,0.0030497888356998426,0.003060895244713352,0.0030616018688661493,0.0030576589051634073
20210116_clip_0_0000_img_5,20210116,0.0,0.0,0.0054939566192203845,0.0,0.0014308626071584643,0.0,0.003072629369500502,0.003072629369500502,0.0030710565427365757,0.003072629369500502,0.0030733571840779205,0.003072629369500502,0.003072629449889064
20210116_clip_20_1228_img_36,20210116,0.006775149421724357,0.004638653544402673,0.006318084611883684,0.0062231699015380245,0.007513060730972565,0.0068328852457210775,0.0032360183880342955,0.0032963589829597697,0.003269100843561596,0.0032597458244177954,0.0032540344312933732,0.0032970892966855013,0.0035919516813009977
20210116_clip_27_1536_img_107,20210116,0.007177774174886522,0.005347022903132619,0.005784438663589557,0.005196773533849742,0.010216459226645344,0.008942175362893235,0.0032378497631880953,0.0032015363814542467,0.0032480020231236873,0.0032633441457314994,0.003077559760315885,0.0031306206733998174,0.0034582149237394333
20210116_clip_45_2335_img_115,20210116,0.0,0.0,0.0,0.0,0.003883906093704456,0.00167448935290405,0.0013826069995952627,0.0013826069995952627,0.0013826069995952627,0.0013826069995952627,0.0013795307911435184,0.0013815419710045537,0.0013826070353388786
20210117_clip_0_0000_img_5,20210117,0.0,0.0,0.0,0.0,1.3706902632711612e-08,1.3706902632711612e-08,0.001404385322607808,0.001404385322607808,0.001404385322607808,0.001404385322607808,0.001404663371709544,0.001404663371709544,0.0014043853152543306
20210117_clip_11_0508_img_90,20210117,0.0,0.0,0.0,0.0,4.9079966178717344e-08,0.00011570142629168818,0.001008272101121946,0.001008272101121946,0.001008272101121946,0.001008272101121946,0.001009503781420097,0.0010091558553634074,0.001008272054605186
20210117_clip_31_1510_img_115,20210117,0.0092864767299453,0.005629852405761447,0.0053629045239332864,0.0045212448773214176,0.008270270137718212,0.008096851477405671,0.0017825888605779636,0.00177881309481993,0.0017511565630025775,0.001769048227661154,0.0017403893720492611,0.001758390166286363,0.0018739313818514347
20210117_clip_51_2354_img_115,20210117,0.0,0.0,0.002919473890631179,0.0,0.001039634548396148,0.0005554234068267095,0.0015091342768886763,0.0015091342768886763,0.0015072359358223578,0.0015091342768886763,0.001509264923027644,0.0015107641409850153,0.0015091343084350228
20210118_clip_0_0000_img_5,20210118,0.0,0.0,0.0,0.0,0.004175839033286079,0.002405586269495411,0.0014437781978727015,0.0014437781978727015,0.0014437781978727015,0.0014437781978727015,0.0014404297967038806,0.0014428450419982917,0.0014437781646847725
20210118_clip_18_0824_img_65,20210118,0.005039368685234731,0.002578977411045797,0.003367730373554655,0.002721840802755311,0.0025955968334629652,0.002967917113837247,0.0008877052734703235,0.0008897671092571805,0.0008911975212792041,0.0008960833796632185,0.000895515618073532,0.0008946484514831614,0.0009082235628738999
20210118_clip_36_1811_img_115,20210118,0.011538077779593906,0.006849201458836704,0.004902208302952123,0.003546300043761855,0.004407076120951141,0.00675661105953979,0.0030585349247905687,0.003054355322770403,0.003079950338175557,0.003105015113106245,0.003062084237026312,0.0030943068018898044,0.003116770414635539
20210118_clip_46_2230_img_115,20210118,0.0,0.0,0.002499577214352457,0.004024045823372196,0.002275245240054866,0.001647976555571867,0.002706345858157742,0.002706345858157742,0.0027074361969809547,0.00270128233431558,0.0027090436957166314,0.0027108549234966177,0.002706345869228244
20210119_clip_0_0000_img_5,20210119,0.0,0.002863679010490006,0.008278614695690514,0.0092046765219207,0.008354772660370803,0.007619132072466409,0.002012356148109919,0.00199112163931656,0.001994048076110056,0.0019933535699752946,0.002001028946197221,0.002000907510902744,0.00201235618442297
20210119_clip_1_0028_img_103,20210119,0.0,0.0,0.0,0.0,0.0009615447621423975,0.04064587095294958,0.0019340512359756288,0.0019340512359756288,0.0019340512359756288,0.0019340512359756288,0.001934767889587493,0.0019225969310986935,0.0019340512808412313
20210119_clip_2_0056_img_67,20210119,0.0,0.0,0.006404472548299633,0.0,0.005562954231351071,0.004045015998956723,0.0016362159325674858,0.0016362159325674858,0.001633368967826645,0.0016362159325674858,0.0016323552417046045,0.0016330460291419343,0.001636215951293707
20210119_clip_6_0248_img_115,20210119,0.0,0.0,0.0,0.0,0.0,0.0,0.0012333586248972157,0.0012333586248972157,0.0012333586248972157,0.0012333586248972157,0.0012333586248972157,0.0012333586248972157,0.001233358634635806
20210120_clip_0_0141_img_5,20210120,0.0,0.0,0.0,0.0,0.0,0.0008443162416555882,0.0010580885455930826,0.0010580885455930826,0.0010580885455930826,0.0010580885455930826,0.0010580885455930826,0.0010581944182871427,0.001058088499121368
20210120_clip_16_0909_img_115,20210120,0.003974364721855746,0.0034818142610378976,0.001154656309627099,0.0012412334372236251,0.008767595574520058,0.007542688065343262,0.0015619766120206846,0.0015024244359800889,0.0016169543340583967,0.0016157474645102996,0.0014625297982349336,0.001460100370762506,0.0016065678792074323
20210120_clip_23_1225_img_5,20210120,0.0038824079902553504,0.003060418142667359,0.0024209612807490873,0.00207066137147981,0.003978418384649177,0.004134687751493077,0.001623719754527713,0.0016226126485670133,0.0016497023741515943,0.0016619345644834813,0.0016169370685911399,0.001611448639069452,0.0016782964812591672
20210120_clip_38_2308_img_115,20210120,0.0,0.0,0.006351505058863955,0.0,0.00024696101298047165,0.00019101862957582858,0.0013584111011549164,0.0013584111011549164,0.0013553192602707188,0.0013584111011549164,0.0013592088885039156,0.001359310856236795,0.0013584111584350467
20210121_clip_0_0000_img_5,20210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0014885056888401685,0.0014885056888401685,0.0014885056888401685,0.0014885056888401685,0.0014885056888401685,0.0014885056888401685,0.0014885057462379336
20210121_clip_24_1317_img_5,20210121,0.00625396894789021,0.004217066424527522,0.0037704318339421123,0.0039040902635873883,0.0036107973173110167,0.004144863354113364,0.0030522853379530705,0.0030555048740807823,0.0030521559410725744,0.0030482502165989542,0.003056889104149649,0.003052154479902012,0.0030810083262622356
20210121_clip_29_1537_img_5,20210121,0.0033940291457721003,0.0027988675007717934,0.0009296252422860688,0.0003340632721435181,0.0017280360577763703,0.0012010746411631463,0.0011661164697882283,0.0011644109599161778,0.0012333393614824364,0.001251129695268484,0.0012196415857359379,0.0012269438840831243,0.0012268987484276295
20210121_clip_47_2341_img_115,20210121,0.0,0.0,0.00256713569018305,0.0037447381871657313,0.0015525346060481214,0.003222575674589382,0.003701267967586077,0.003701267967586077,0.003724438044449514,0.0036999351442175794,0.003736722336397326,0.0037059359697394914,0.003701267996802926
20210122_clip_0_0000_img_5,20210122,0.0,0.0,0.0035781373267317583,0.007118830454584715,0.0013314731372642892,0.0014074065315316658,0.00367901280741576,0.00367901280741576,0.003679379156276628,0.00365330254095631,0.0037015562867683204,0.003692978240429405,0.003679012879729271
20210122_clip_18_0808_img_5,20210122,0.008925064163674777,0.0056301719195489975,0.007182681598836547,0.0057752000991671245,0.008314448424716115,0.005934020701903577,0.003097723161847702,0.003114804289365856,0.003104326534100603,0.003122088350438405,0.0031145184983887796,0.0031395600681633153,0.0031831052619963884
20210122_clip_39_1830_img_32,20210122,0.004743819391444059,0.0027817372298882125,0.0014515270017339,0.001384481656876839,0.002351378838589111,0.0017259364438056213,0.00208000543168346,0.0020754849968303408,0.002086053856615762,0.002085804588387847,0.0020756759513353134,0.002086216866162441,0.0020842100493609905
20210122_clip_51_2359_img_59,20210122,0.0,0.0,0.001184975510389843,0.0,0.00031058433292145145,0.0009418533731019612,0.0013518667319224397,0.0013518667319224397,0.0013518996674398093,0.0013518667319224397,0.0013547703125573092,0.0013528080658605504,0.0013518667547032237
20210123_clip_0_0000_img_5,20210123,0.0,0.0,0.0,0.0,0.0010291935037891175,0.0005815206794654376,0.001315611240954588,0.001315611240954588,0.001315611240954588,0.001315611240954588,0.001315975181972293,0.001316588056620476,0.0013156112981960177
20210123_clip_14_0607_img_5,20210123,0.0,0.0,0.0010676138267010549,0.001126961748336216,0.0008774362156118701,0.0002747119792896296,0.003500823342283705,0.003500823342283705,0.0035104717702727365,0.003511879714384932,0.0035097933958795494,0.003502563831215676,0.0035008233971893787
20210123_clip_23_1108_img_107,20210123,0.006112543500235367,0.004388883717152934,0.005015060647865533,0.004236266193124404,0.0037931383709672644,0.0032177692276757486,0.002953244288700301,0.00295887994121851,0.0029842505087244236,0.0030049450028981546,0.0030213675579176817,0.0030363610292771545,0.0030421523842960596
20210123_clip_51_2353_img_115,20210123,0.010972829747166823,0.009338992615703668,0.00319710964432816,0.0027136811467272804,0.00282254062215799,0.003357012661185007,0.0016985152051958495,0.0016992960856133923,0.0017713399015148582,0.0017732076547311423,0.001776902847705358,0.0017730218864960355,0.001782537903636694
20210124_clip_0_0000_img_5,20210124,0.0,0.0,0.011033218280698717,0.01628979540738342,0.0024161594140438445,0.0014659506760357046,0.001526556079861682,0.001526556079861682,0.0015080888267604993,0.0015057178883978663,0.0015241149981481026,0.0015265220649127431,0.0015265560941770673
20210124_clip_16_0717_img_115,20210124,0.0,0.0,0.0,0.0,0.015410701529935447,0.005070514869139094,0.0015802250953796612,0.0015802250953796612,0.0015802250953796612,0.0015802250953796612,0.001568786671594429,0.0015756365104283507,0.001580225070938468
20210124_clip_25_1113_img_115,20210124,0.0065267704588263895,0.004248873366484223,0.004533740386199309,0.004216142470769479,0.007019006509386401,0.006214148216738539,0.001969522021511506,0.001974883853429902,0.0019711118830224392,0.001977411857327491,0.001961593967968283,0.001987204342404606,0.0021227598190307617
20210124_clip_47_2209_img_115,20210124,0.0,0.0,0.0,0.0,0.0,0.0005339846349449208,0.0008357862623922514,0.0008357862623922514,0.0008357862623922514,0.0008357862623922514,0.0008357862623922514,0.0008361293777797991,0.0008357862825505435
20210125_clip_0_0000_img_5,20210125,0.005749764656384188,0.004165120024418621,0.0005825017503927163,0.0008015379877457932,0.00155138414643916,0.0013574799393898111,0.001037742099279772,0.001046931483127846,0.0010769183381869123,0.00107604175949651,0.0010717710945782244,0.0010718734867871931,0.0010736897820606828
20210125_clip_24_1246_img_115,20210125,0.0071649327982863525,0.0052971764653301084,0.004684967170114682,0.004358431919975071,0.006564249958726251,0.005254872580675006,0.002425994880841598,0.0024348922869648045,0.0025210289081994707,0.0025263327669797853,0.0024720179131573644,0.0025152259775374215,0.0026302007026970387
20210125_clip_34_1705_img_5,20210125,0.008369807956869398,0.007380949529378418,0.005753833083121955,0.0061712252621292174,0.00867568291690708,0.007838740574364327,0.0028632337282093355,0.0027646678732503064,0.0029538520525359538,0.0028866548677894187,0.0028878772422275757,0.0029070130023338687,0.003179209539666772
20210125_clip_49_2341_img_115,20210125,0.0,0.0,0.0006238237696860823,0.0007768556193125013,0.0007700415456611692,0.001394594823402749,0.002443956829881128,0.002443956829881128,0.0024526865326730857,0.0024534973171066433,0.002446907677397752,0.0024451319532913644,0.002443956909701228
20210126_clip_0_0000_img_5,20210126,0.0,0.0,0.0014126816745967867,0.0016775234828210201,0.0022041406692747236,0.0,0.002352472806498799,0.002352472806498799,0.002355395545758256,0.0023544642381569275,0.002352529423561404,0.002352472806498799,0.002352472860366106
20210126_clip_21_0947_img_5,20210126,0.006542932565989206,0.0049115824650977314,0.0028146948098614973,0.002521147860148112,0.005136108150643216,0.004985353220239699,0.0030717430334817135,0.0030721300555883804,0.0031085272532095005,0.0031185767829764195,0.003077195221472133,0.0030813201446625604,0.0031022594776004553
20210126_clip_29_1321_img_115,20210126,0.009792924223479977,0.007320423840857465,0.010627869116987008,0.010832669801171431,0.012940299590076185,0.013574532726013779,0.004392163067875161,0.004306934525158299,0.004189521985357568,0.004156892844323992,0.004203594490654153,0.004225789717249458,0.00445034122094512
20210126_clip_50_2306_img_115,20210126,0.012913457905264212,0.008804467010454023,0.008369653141898957,0.007370531679252033,0.006316769262375411,0.005208701770496765,0.0022717088355182066,0.002272160604895454,0.0022682054830143344,0.0022659222511891603,0.002280895279079923,0.0022816398844359687,0.0023033786565065384
20210127_clip_0_1437_img_5,20210127,0.0046681019301834225,0.00319711212368654,0.0021827369905593735,0.001925832409538333,0.0033255408528307584,0.0029890062683107445,0.0009006162826897168,0.0009029179232069118,0.0009961769657784536,0.001000366446838702,0.0009815021437325194,0.0009731235306535787,0.001042574760504067
20210127_clip_12_2013_img_115,20210127,0.008815479202927868,0.005402226839579764,0.007450945007211628,0.006715328771107924,0.009894561428489214,0.009939978350986967,0.001080669330107282,0.0011087163045891742,0.0011355470301471508,0.0011422629738379545,0.001136358971451915,0.001137834043524448,0.0012797099770978093
20210127_clip_14_2109_img_5,20210127,0.006388261741754338,0.004036847666197987,0.005220944392993982,0.00427351270157217,0.004337271256641527,0.0037813119164790826,0.0017362879591695567,0.0017352784280550407,0.0017192849216602138,0.001725219943164811,0.0017229191988324902,0.001733734434735285,0.0017470576567575336
20210127_clip_20_2354_img_115,20210127,0.0,0.0019932717753724277,0.0013664066070409333,0.0007615395228016289,0.001474343226633952,0.0018416240079222484,0.0014534880980400051,0.0014500873919335165,0.0014539231597745174,0.0014571894548009773,0.00145332565603004,0.0014520710152071028,0.0014534881338477135
20210128_clip_0_0000_img_5,20210128,0.004511402829521793,0.0033505410679496406,0.0009434406713088702,0.0009296651346720028,0.0,0.00039034747889871385,0.0014860510269878054,0.0014866907426582731,0.0014975529512813457,0.0014979558948872529,0.0014952629515143242,0.0014961629310289955,0.0014952629571780562
20210128_clip_27_1239_img_5,20210128,0.005432459657903137,0.004163851523032939,0.004612694957388218,0.004283169634717618,0.004642562245190628,0.004769888248506889,0.002800451011333469,0.0027947454506156866,0.0028323308800595162,0.0028345811245379018,0.002863235870980034,0.0028636433585519662,0.002939536701887846
20210128_clip_35_1602_img_5,20210128,0.006976616581433586,0.004506410909214713,0.006330823077999681,0.005445721371767827,0.005349818714049823,0.005099314914592636,0.0035938500964453088,0.0035927000047321044,0.0034597037867053343,0.00353467540363371,0.00361228241146042,0.003636487112467907,0.003699236549437046
20210128_clip_52_2347_img_115,20210128,0.0,0.0,0.0,0.0,0.0,5.865922850709795e-08,0.0023266769648635677,0.0023266769648635677,0.0023266769648635677,0.0023266769648635677,0.0023266769648635677,0.0023267807817400838,0.002326676854863763
20210129_clip_0_0017_img_5,20210129,0.0,0.0,0.0,0.0,0.0,0.0,0.0023914597630952422,0.0023914597630952422,0.0023914597630952422,0.0023914597630952422,0.0023914597630952422,0.0023914597630952422,0.0023914596531540155
20210129_clip_17_0813_img_115,20210129,0.0063049833595197405,0.004949374672670313,0.0043581624433758235,0.004570651043753359,0.005567076048092955,0.004175789706143849,0.002317533797535734,0.0023177521983857585,0.002363106806531134,0.0023656900578053193,0.002330960963770343,0.0023588826771566308,0.0024193930439651012
20210129_clip_19_1116_img_5,20210129,0.006915402789393643,0.004701066056259388,0.006027185301990948,0.004969348156132125,0.0062428542912555,0.006140406990736498,0.002738437643926813,0.002732707464248112,0.0027403993257641896,0.002746678646471754,0.0027619801955666105,0.0027624587723517695,0.002812016988173127
20210129_clip_48_2357_img_115,20210129,0.005674713199589432,0.0020131172858008084,0.001543397025142154,0.0,0.0015021007091554708,0.0014359352222252804,0.0011831300694632213,0.0011847205400758252,0.0011902156401231165,0.001190470185572093,0.0011899432024373069,0.0011899095205989117,0.0011904701823368669
20210130_clip_0_0000_img_5,20210130,0.0,0.0,0.0004992986352513203,0.0,0.0009285546872585253,0.0,0.0011914401407859636,0.0011914401407859636,0.001192049910465721,0.0011914401407859636,0.0011916205836191972,0.0011914401407859636,0.0011914401547983289
20210130_clip_19_0846_img_5,20210130,0.006237649093269501,0.004956741242124338,0.0037493417372322113,0.0034152603038022943,0.005097050962711849,0.004968865353150775,0.001199256358880143,0.0011995248155322916,0.0012009989860550544,0.0011974507562072859,0.0012021918287128768,0.0011992918754092816,0.0012287209974601865
20210130_clip_36_1613_img_115,20210130,0.008541230296483293,0.006616383208644854,0.006202689052661183,0.005321912307410888,0.006943611608711808,0.007518276743773754,0.001553195275317422,0.0015408621110454676,0.0015432295408923493,0.001564426671795162,0.001583900316716432,0.001583078509791903,0.0018073676619678736
20210130_clip_6_0242_img_115,20210130,0.0,0.0,0.0021226515875981296,0.0020350957007365766,0.0013506229114423384,0.002865590188450842,0.0032982456433531056,0.0032982456433531056,0.003300997375268461,0.0033001603325965795,0.0033028767340752534,0.0032993053929244245,0.0032982456032186747
20210131_clip_0_0000_img_5,20210131,0.008716677773443558,0.009245831221470125,0.007819889900032365,0.007800065844051136,0.007554880257060976,0.006821823705219863,0.0032405926256939823,0.0032385897714893885,0.003208670571644286,0.0032014295524703347,0.003226962440103779,0.0032372743792813967,0.003258342854678631
20210131_clip_23_1040_img_5,20210131,0.010455099372381049,0.01217477552109312,0.006632705120774903,0.007244535232898226,0.015639537210818455,0.014385407822078838,0.0035636702572433387,0.0034276338573964037,0.0034295516704613074,0.0034059786202800387,0.003374878016494766,0.0033717116615250985,0.0035968006122857332
20210131_clip_52_2346_img_115,20210131,0.0,0.0,0.0,0.0,0.0,0.0,0.0012865305211213719,0.0012865305211213719,0.0012865305211213719,0.0012865305211213719,0.0012865305211213719,0.0012865305211213719,0.0012865305179730058
20210131_clip_9_0412_img_115,20210131,0.00497594178537823,0.004440115435567153,0.0009595927171324541,0.0006627724708073712,0.0010274889663436791,0.001214615715802333,0.0031388935481276433,0.003137196165064654,0.003175652832875442,0.00317838998221403,0.003163245179298597,0.003160978513717145,0.00315768551081419
