Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,MSE,MSE_moving_bkgrnd
20200815,clip_35_1604,4,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007038125302642584,0.0013657496188109782
20200815,clip_35_1604,6,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006969676353037357,0.0014497186514469797
20200815,clip_35_1604,8,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0070974077098071575,0.0016528075422770497
20200815,clip_35_1604,10,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0072550661861896515,0.0014313891736272243
20200815,clip_35_1604,12,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007047245278954506,0.0009912707957984786
20200815,clip_35_1604,14,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007149767130613327,0.0014960490822364483
20200815,clip_35_1604,16,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007075047120451927,0.001235204440150515
20200815,clip_35_1604,18,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007072776556015015,0.001097778077684055
20200815,clip_35_1604,20,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007086568977683783,0.0012246921626372412
20200815,clip_35_1604,22,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006990327499806881,0.0010143656097533888
20200815,clip_35_1604,24,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006919017061591148,0.0008744765673977354
20200815,clip_35_1604,26,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007120702415704727,0.0013425883050337515
20200815,clip_35_1604,28,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007058474235236645,0.0013541776320662238
20200815,clip_35_1604,30,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0071401456370949745,0.0017332897444634978
20200815,clip_35_1604,32,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007178266532719135,0.0011471335361320956
20200815,clip_35_1604,34,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007161179557442665,0.0014885989168601371
20200815,clip_35_1604,36,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007138291373848915,0.0018080141512022358
20200815,clip_35_1604,38,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007169769145548344,0.0017480854209915623
20200815,clip_35_1604,40,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0071765705943107605,0.0017939913022474308
20200815,clip_35_1604,42,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007085490971803665,0.0015778112166293218
20200815,clip_35_1604,44,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007093426771461964,0.0015659125013532617
20200815,clip_35_1604,46,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007197001948952675,0.0013862106843042952
20200815,clip_35_1604,48,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007211010903120041,0.0015438657490946957
20200815,clip_35_1604,50,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007070557214319706,0.0011489274150067866
20200815,clip_35_1604,52,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00690824817866087,0.0011904785665830346
20200815,clip_35_1604,54,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006904612760990858,0.001015620364120146
20200815,clip_35_1604,56,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006857895292341709,0.0018544003982620108
20200815,clip_35_1604,58,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006796316709369421,0.0011005493866767652
20200815,clip_35_1604,60,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0066835107281804085,0.0010057615129073197
20200815,clip_35_1604,62,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0065913270227611065,0.0011992895809793882
20200815,clip_35_1604,64,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0066682216711342335,0.0013097404527181715
20200815,clip_35_1604,66,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006794095039367676,0.001381574828618428
20200815,clip_35_1604,68,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006676154211163521,0.0015811418568587854
20200815,clip_35_1604,70,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006694315932691097,0.0011620958045632742
20200815,clip_35_1604,72,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0069174072705209255,0.0013152072322400949
20200815,clip_35_1604,74,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007059662602841854,0.0008502630873528246
20200815,clip_35_1604,76,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006903945468366146,0.0014416723501480125
20200815,clip_35_1604,78,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006836961954832077,0.0009691790737243098
20200815,clip_35_1604,80,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006924519781023264,0.001122212031467613
20200815,clip_35_1604,82,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006877008825540543,0.001481337384958359
20200815,clip_35_1604,84,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006729655899107456,0.0010372280646167094
20200815,clip_35_1604,86,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006640822626650333,0.001200525128777775
20200815,clip_35_1604,88,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006752653978765011,0.0010587048586078046
20200815,clip_35_1604,90,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00679079070687294,0.0012818769225208721
20200815,clip_35_1604,92,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006815088447183371,0.0012874455393873578
20200815,clip_35_1604,94,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006701961625367403,0.001083855960806344
20200815,clip_35_1604,96,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006740789394825697,0.0011392076446361359
20200815,clip_35_1604,98,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006660375744104385,0.0009657319493541498
20200815,clip_35_1604,100,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006747087463736534,0.0008398202962683255
20200815,clip_35_1604,102,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0067346724681556225,0.0008172415075889834
20200815,clip_35_1604,104,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006897053215652704,0.0009971591476012577
20200815,clip_35_1604,106,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006930349860340357,0.0007243909904515356
20200815,clip_35_1604,108,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006648398470133543,0.0005796984467224075
20200815,clip_35_1604,110,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006771748885512352,0.0009635415394399733
20200815,clip_35_1604,112,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006858283653855324,0.0012232737199759005
20200815,clip_35_1604,114,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007039936259388924,0.001218491219573237
20200815,clip_35_1604,116,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007017679512500763,0.0015758183501584852
20200815,clip_35_1604,118,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007029801607131958,0.001576188143934194
20200815,clip_35_1604,120,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0071634696796536446,0.00158149622357232
20200815,clip_36_1632,0,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007811829447746277,0.000761840387963367
20200815,clip_36_1632,2,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007796863559633493,0.0009822331376897326
20200815,clip_36_1632,4,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007703124545514584,0.0009339242736402155
20200815,clip_36_1632,6,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007731207646429539,0.0016221037430394158
20200815,clip_36_1632,8,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007659805938601494,0.0014982617848610662
20200815,clip_36_1632,10,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007910695858299732,0.0018351225091819173
20200815,clip_36_1632,12,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007901881821453571,0.0013619533449859725
20200815,clip_36_1632,14,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00794167909771204,0.001115251505369604
20200815,clip_36_1632,16,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0077832890674471855,0.0010870458503569906
20200815,clip_36_1632,18,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007834602147340775,0.0010936092736522152
20200815,clip_36_1632,20,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007566705346107483,0.0009310408376506937
20200815,clip_36_1632,22,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007719666697084904,0.0009265956444530981
20200815,clip_36_1632,24,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007738282438367605,0.0009160515825048291
20200815,clip_36_1632,26,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007706114090979099,0.0008405195964840997
20200815,clip_36_1632,28,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0076593440026044846,0.0008319506495960478
20200815,clip_36_1632,30,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007635934744030237,0.0007635682657924665
20200815,clip_36_1632,32,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007642211392521858,0.0009419519628799696
20200815,clip_36_1632,34,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007754996884614229,0.0015908732334755978
20200815,clip_36_1632,36,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00782794039696455,0.001935676717475714
20200815,clip_36_1632,38,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007995015941560268,0.0020639538001940793
20200815,clip_36_1632,40,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007884562015533447,0.0013657775752557385
20200815,clip_36_1632,42,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007935797795653343,0.0014121984777918904
20200815,clip_36_1632,44,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007893765345215797,0.0021722751688300597
20200815,clip_36_1632,46,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007888207212090492,0.0021662460263911876
20200815,clip_36_1632,48,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007819049060344696,0.0015113344100579071
20200815,clip_36_1632,50,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00787244364619255,0.001976459901008731
20200815,clip_36_1632,52,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007858684286475182,0.0012532502615272643
20200815,clip_36_1632,54,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007884623482823372,0.0013067884382638724
20200815,clip_36_1632,56,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00782008282840252,0.0010215804236011511
20200815,clip_36_1632,58,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00785774178802967,0.0013566346348095526
20200815,clip_36_1632,60,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0078073726035654545,0.0016683623328291816
20200815,clip_36_1632,62,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007804208900779486,0.0017220117178279068
20200815,clip_36_1632,64,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0078096408396959305,0.001127642632215565
20200815,clip_36_1632,66,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007849570363759995,0.0006598521277890104
20200815,clip_36_1632,68,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007880761288106441,0.0007285799595580383
20200815,clip_36_1632,70,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007838299497961998,0.0007377450145112812
20200815,clip_36_1632,72,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008084684610366821,0.0009622495002257262
20200815,clip_36_1632,74,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008286993019282818,0.0012828979633777023
20200815,clip_36_1632,76,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008272591046988964,0.0017787741790667691
20200815,clip_36_1632,78,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008349565789103508,0.0016727377332878682
20200815,clip_36_1632,80,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008376769721508026,0.0019438869101195836
20200815,clip_36_1632,82,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008350053802132607,0.002053811023344169
20200815,clip_36_1632,84,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0084840701892972,0.0019725478417567726
20200815,clip_36_1632,86,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008339163847267628,0.0021586715759335604
20200815,clip_36_1632,88,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008277811110019684,0.0022449000557035817
20200815,clip_36_1632,90,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008308910764753819,0.002045632185906727
20200815,clip_36_1632,92,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008203914389014244,0.0016071538414882767
20200815,clip_36_1632,94,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00815446488559246,0.0019571722831699303
20200815,clip_36_1632,96,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008125257678329945,0.00161227380919399
20200815,clip_36_1632,98,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008123506791889668,0.0016680641775040233
20200815,clip_36_1632,100,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00802497286349535,0.0017567405919199277
20200815,clip_36_1632,102,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008105380460619926,0.0019235062750875438
20200815,clip_36_1632,104,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00802542082965374,0.0015826311176560658
20200815,clip_36_1632,106,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008161325007677078,0.001731811840059186
20200815,clip_36_1632,108,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008140496909618378,0.0017170684989459878
20200815,clip_36_1632,110,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008234389126300812,0.0019507014012256749
20200815,clip_36_1632,112,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00817420519888401,0.0015554118550279452
20200815,clip_36_1632,114,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008257618173956871,0.0018443133402250508
20200815,clip_36_1632,116,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008196696639060974,0.0015436153124270095
20200815,clip_36_1632,118,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008288271725177765,0.001580403999228936
20200815,clip_36_1632,120,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.008280949667096138,0.0015502157519503219
20200815,clip_37_1700,0,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007664009463042021,0.0010228356460423634
20200815,clip_37_1700,2,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007642170414328575,0.0009165866944884963
20200815,clip_37_1700,4,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007683735340833664,0.0011552226459291745
20200815,clip_37_1700,6,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007590146269649267,0.00132714319522822
20200815,clip_37_1700,8,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007470833137631416,0.00109534448366206
20200815,clip_37_1700,10,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0074715884402394295,0.0009998777421550088
20200815,clip_37_1700,12,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007463899441063404,0.0009025434515888815
20200815,clip_37_1700,14,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007471174001693726,0.0012915122980144604
20200815,clip_37_1700,16,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0075250486843287945,0.0012087646948338079
20200815,clip_37_1700,18,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007503254804760218,0.0011544717437164782
20200815,clip_37_1700,20,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007484016474336386,0.001161170853244826
20200815,clip_37_1700,22,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007577468641102314,0.001293116536596401
20200815,clip_37_1700,24,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007651885971426964,0.0013615664523422089
20200815,clip_37_1700,26,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007681857794523239,0.001251587266308993
20200815,clip_37_1700,28,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0075208880007267,0.0012124793186351777
20200815,clip_37_1700,30,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0075865332037210464,0.0013044553226956449
20200815,clip_37_1700,32,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007712505757808685,0.0013053943613628351
20200815,clip_37_1700,34,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007618459407240152,0.0013368176295480256
20200815,clip_37_1700,36,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007679799571633339,0.0016567550414213923
20200815,clip_37_1700,38,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007615536917001009,0.0014255531871661244
20200815,clip_37_1700,40,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007605379447340965,0.001239981915397069
20200815,clip_37_1700,42,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007551425136625767,0.0013454227983912626
20200815,clip_37_1700,44,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007490256801247597,0.0012872036087051074
20200815,clip_37_1700,46,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007364461198449135,0.00122051030614702
20200815,clip_37_1700,48,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007381864823400974,0.0012522224902521237
20200815,clip_37_1700,50,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0071448273956775665,0.0010304116048459472
20200815,clip_37_1700,52,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0071661267429590225,0.0008740229689754184
20200815,clip_37_1700,54,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007184645161032677,0.0007553882901282836
20200815,clip_37_1700,56,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00711128581315279,0.000951607246082567
20200815,clip_37_1700,58,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006965723820030689,0.0007261099832035594
20200815,clip_37_1700,60,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007115601561963558,0.001029697618906018
20200815,clip_37_1700,62,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006964023225009441,0.0009386075935578411
20200815,clip_37_1700,64,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00703315157443285,0.0008977588624966797
20200815,clip_37_1700,66,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007031683344393969,0.0009957796456137138
20200815,clip_37_1700,68,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007003181613981724,0.001228101110248204
20200815,clip_37_1700,70,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007062222808599472,0.0010476169388594185
20200815,clip_37_1700,72,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006986562628298998,0.0007666714292660888
20200815,clip_37_1700,74,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007137658074498177,0.0008667468667131852
20200815,clip_37_1700,76,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00711863161996007,0.001323855757192811
20200815,clip_37_1700,78,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007216732017695904,0.000999349634113455
20200815,clip_37_1700,80,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007103132549673319,0.0009261693179426352
20200815,clip_37_1700,82,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007084005977958441,0.0008073164503626667
20200815,clip_37_1700,84,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007144101895391941,0.000769837265426588
20200815,clip_37_1700,86,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006981411017477512,0.000922580400208006
20200815,clip_37_1700,88,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007016386371105909,0.0012357715178549623
20200815,clip_37_1700,90,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0070536378771066666,0.0005965033975407027
20200815,clip_37_1700,92,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007151063997298479,0.0008506884939915263
20200815,clip_37_1700,94,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007198360748589039,0.0008529654226947902
20200815,clip_37_1700,96,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0070658796466887,0.0008471732973931417
20200815,clip_37_1700,98,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007189507596194744,0.0009786113646910264
20200815,clip_37_1700,100,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007084447890520096,0.0009220518955495169
20200815,clip_37_1700,102,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007127527147531509,0.0010865395198462941
20200815,clip_37_1700,104,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007313031703233719,0.00100223184033698
20200815,clip_37_1700,106,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007393830455839634,0.0011517696240877933
20200815,clip_37_1700,108,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007269782014191151,0.001307277361178852
20200815,clip_37_1700,110,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007217469625174999,0.0011355149311066998
20200815,clip_37_1700,112,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00698110181838274,0.0008097967743470023
20200815,clip_37_1700,114,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006967415101826191,0.0006175976290458891
20200815,clip_37_1700,116,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006958292797207832,0.0007086532079318076
20200815,clip_37_1700,118,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0069659920409321785,0.0007953334465872049
20200815,clip_37_1700,120,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.006935670506209135,0.0005772646289195997
20200815,clip_38_1715,0,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007400528062134981,0.0011564186223286857
20200815,clip_38_1715,2,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00717848539352417,0.0011699708710262175
20200815,clip_38_1715,4,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007399993948638439,0.0012029015714766732
20200815,clip_38_1715,6,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.00742433313280344,0.0011589032176035309
20200815,clip_38_1715,8,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007118135690689087,0.0006580887620860017
20200815,clip_38_1715,10,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007117550820112228,0.0009493046919351889
20200815,clip_38_1715,12,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0072361258789896965,0.0014647531517519201
20200815,clip_38_1715,14,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007095077075064182,0.00116750899614965
20200815,clip_38_1715,16,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007033925503492355,0.0010675384129743197
20200815,clip_38_1715,18,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0070605529472231865,0.0009170817561509926
20200815,clip_38_1715,20,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007146192714571953,0.0010341557322357067
20200815,clip_38_1715,22,2021-02-14 00:00:00,,0.0,0.0,0.0,0.0,0.0,0.0,,0.007227801717817783,0.0010652686417897184
