image,date,boxfgloss,boxbgloss,bigloss
20200816_clip_35_1551_image_0042,20200816,0.001437223630245298,0.005215485875686862,0.005203865002840757
20200816_clip_35_1551_image_0044,20200816,0.001359193336941716,0.005248675188061998,0.005215528886765242
20200816_clip_35_1551_image_0046,20200816,0.0014618854483144526,0.005228085754203153,0.005208345130085945
20200816_clip_35_1551_image_0048,20200816,0.0009193076551727505,0.005249426196352676,0.005187305621802807
20200816_clip_35_1551_image_0050,20200816,0.0004966115152991096,0.005251275296221905,0.00516955042257905
20200816_clip_35_1551_image_0052,20200816,0.0009952175011245159,0.005099333138764202,0.005051829386502504
20200816_clip_35_1551_image_0054,20200816,0.0005055907972291105,0.005244065481854621,0.005157518666237593
20200816_clip_35_1551_image_0056,20200816,0.0005561526843599117,0.005272431810248566,0.00517117278650403
20200816_clip_35_1551_image_0058,20200816,0.00039146111068939397,0.005251372867731928,0.005169137846678495
20200816_clip_35_1551_image_0060,20200816,0.000520923099927503,0.005247240855322544,0.005184426438063383
20200816_clip_35_1551_image_0062,20200816,0.0003063409275228194,0.0053184221660385386,0.005193173885345459
20200816_clip_35_1551_image_0064,20200816,0.000550343828901977,0.005279241024747787,0.0052016256377100945
20200816_clip_35_1551_image_0066,20200816,0.00046689000233072087,0.005397575631853055,0.005240333266556263
20200816_clip_35_1551_image_0068,20200816,0.0005512292971859366,0.0053732072650819656,0.005261036101728678
20200816_clip_35_1551_image_0070,20200816,0.0005184092933009786,0.005298371515831419,0.0051812599413096905
20200816_clip_35_1551_image_0072,20200816,0.0005335882918985698,0.005327746187690904,0.005197417456656694
20200816_clip_35_1551_image_0074,20200816,0.0006221570251116835,0.005333750051569011,0.005205816589295864
20200816_clip_35_1551_image_0076,20200816,0.0006782818733425999,0.005331276836364478,0.0051854816265404224
20200816_clip_35_1551_image_0078,20200816,0.0006105952523438665,0.005409111307383232,0.005240339785814285
20200816_clip_35_1551_image_0080,20200816,0.0013371792007335964,0.0051119001112565855,0.005071521736681461
20200816_clip_35_1551_image_0082,20200816,0.0005887199075551446,0.0054178575417719805,0.005280784331262112
20200816_clip_35_1551_image_0084,20200816,0.0006036540988674866,0.005387168046529314,0.005262103863060474
20200816_clip_35_1551_image_0086,20200816,0.0008809265970319518,0.005350576265799009,0.0052435495890676975
20200816_clip_35_1551_image_0088,20200816,0.0009191898798231163,0.005393630933858867,0.005293138790875673
20200816_clip_35_1551_image_0090,20200816,0.0007569510597317444,0.0053909077546704974,0.0052539450116455555
20200816_clip_35_1551_image_0092,20200816,0.000916322603033114,0.005321808403553951,0.005221891216933727
20200816_clip_35_1551_image_0094,20200816,0.0007998431562325905,0.005336965410395662,0.005203536245971918
20200816_clip_35_1551_image_0096,20200816,0.0007662837812431037,0.005377613768728295,0.005207095295190811
20200816_clip_35_1551_image_0098,20200816,0.0007936697629950836,0.005353089910845198,0.005180554464459419
20200816_clip_35_1551_image_0100,20200816,0.0007910070353028754,0.005348065773362221,0.005205238237977028
20200816_clip_35_1551_image_0102,20200816,0.0007013685862998781,0.005404010706584571,0.005255511961877346
20200816_clip_35_1551_image_0104,20200816,0.0006059769061888089,0.00537425825816885,0.0052025411278009415
20200816_clip_35_1551_image_0106,20200816,0.0005561422519602928,0.00534665264087571,0.005172289442270994
20200816_clip_35_1551_image_0108,20200816,0.0006946354220720358,0.005385719326239998,0.005216128192842007
20200816_clip_35_1551_image_0110,20200816,0.0005348298232131412,0.005355238607269764,0.005174033809453249
20200816_clip_35_1551_image_0112,20200816,0.0007154218099026735,0.005289268251483098,0.005139470566064119
20200816_clip_35_1551_image_0114,20200816,0.0006482167118775578,0.005274811027146132,0.00513601116836071
20200816_clip_35_1551_image_0116,20200816,0.000666744777855299,0.005327269586098656,0.0051527321338653564
20200816_clip_35_1551_image_0118,20200816,0.000850863556557368,0.005292654543549357,0.00515457708388567
20200816_clip_35_1551_image_0120,20200816,0.0007179639249202963,0.005251999819928049,0.005081143695861101
20200816_clip_36_1619_image_0000,20200816,0.0012261789897125698,0.006525193920096879,0.006419890094548464
20200816_clip_36_1619_image_0002,20200816,0.001420385022180847,0.006605669716542639,0.0064567201770842075
20200816_clip_36_1619_image_0004,20200816,0.0017011182526682279,0.006396473933094782,0.006322061643004417
20200816_clip_36_1619_image_0006,20200816,0.0011900423653884065,0.006541382642938922,0.006398065015673637
20200816_clip_36_1619_image_0008,20200816,0.0012046654582764532,0.006512332601470825,0.006361931096762419
20200816_clip_36_1619_image_0010,20200816,0.0011944264838824525,0.006533401650475322,0.006402776576578617
20200816_clip_36_1619_image_0012,20200816,0.0010999868198584002,0.006615297330656677,0.00646597146987915
20200816_clip_36_1619_image_0014,20200816,0.0011425278940259001,0.006598147810681972,0.00643123360350728
20200816_clip_36_1619_image_0016,20200816,0.0009815557660558382,0.0065830717604668295,0.006369761191308498
20200816_clip_36_1619_image_0018,20200816,0.0010099345898922235,0.0065119672410268855,0.006314867176115513
20200816_clip_36_1619_image_0020,20200816,0.0011515899182346285,0.006508134649950983,0.006337830331176519
20200816_clip_36_1619_image_0022,20200816,0.0012101033623028237,0.0064604633974556765,0.006294489838182926
20200816_clip_36_1619_image_0024,20200816,0.0011177300596181563,0.006401098421384202,0.006193457171320915
20200816_clip_36_1619_image_0026,20200816,0.0034739382411543,0.006209009845383847,0.006350713782012463
20200816_clip_36_1619_image_0028,20200816,0.0014494715448654747,0.006519271499742044,0.006421636790037155
20200816_clip_36_1619_image_0030,20200816,0.001389988202656471,0.006571654942187946,0.006470772437751293
20200816_clip_36_1619_image_0032,20200816,0.0011752468156867237,0.0065184686123312035,0.006399319041520357
20200816_clip_36_1619_image_0034,20200816,0.0011697565138404612,0.006572353958734528,0.006439619697630405
20200816_clip_36_1619_image_0036,20200816,0.0011372686903912967,0.006478260816196768,0.006363853346556425
20200816_clip_36_1619_image_0038,20200816,0.0010741494768375349,0.006595925720951509,0.006446171551942825
20200816_clip_36_1619_image_0040,20200816,0.0010478223110106917,0.006579277823256439,0.006409829948097467
20200816_clip_36_1619_image_0042,20200816,0.001163641654001652,0.006480622148460241,0.006360843311995268
20200816_clip_36_1619_image_0044,20200816,0.0016844185770407962,0.006388596174435651,0.006320499815046787
20200816_clip_36_1619_image_0046,20200816,0.0010827721369931866,0.006690455416599286,0.006465977989137173
20200816_clip_36_1619_image_0048,20200816,0.0010124009310671354,0.006712704232836456,0.006459906697273254
20200816_clip_36_1619_image_0050,20200816,0.000979041064830608,0.006730219843409169,0.006463801953941584
20200816_clip_36_1619_image_0052,20200816,0.0013378065275900966,0.006147156140403599,0.005966097116470337
20200816_clip_36_1619_image_0054,20200816,0.001195695490410826,0.006654899928959483,0.006374576594680548
20200816_clip_36_1619_image_0056,20200816,0.0018329813973051135,0.006566886769113195,0.006379446014761925
20200816_clip_36_1619_image_0058,20200816,0.0012733332752264792,0.006571996463812548,0.006377943325787783
20200816_clip_36_1619_image_0060,20200816,0.001221772063017673,0.006667089755538466,0.006474310997873545
20200816_clip_36_1619_image_0062,20200816,0.0014244362541435377,0.006662087676565897,0.0064466530457139015
20200816_clip_36_1619_image_0064,20200816,0.0012073288721181127,0.006887650427937548,0.0066271196119487286
20200816_clip_36_1619_image_0066,20200816,0.0011670487239825722,0.0067078430704608175,0.006435256451368332
20200816_clip_36_1619_image_0068,20200816,0.0013386512997509254,0.006653219654128741,0.006431431509554386
20200816_clip_36_1619_image_0070,20200816,0.0013612737312219713,0.006441968280979477,0.006223580334335566
20200816_clip_36_1619_image_0072,20200816,0.0015445011228664976,0.006559892693774305,0.006365012377500534
20200816_clip_36_1619_image_0074,20200816,0.0016434048826692038,0.006173280193762544,0.006020828150212765
20200816_clip_36_1619_image_0076,20200816,0.0013931164875321594,0.00636635848921833,0.006130176596343517
20200816_clip_36_1619_image_0078,20200816,0.0016219587026619167,0.006417652715806865,0.006231999956071377
20200816_clip_36_1619_image_0080,20200816,0.0013775253034503904,0.006691982705861559,0.006444623228162527
20200816_clip_36_1619_image_0082,20200816,0.0014000895172779685,0.00672344957635003,0.0064956727437675
20200816_clip_36_1619_image_0084,20200816,0.0014718449996282054,0.006725747252020034,0.006517446134239435
20200816_clip_36_1619_image_0086,20200816,0.001785792839148056,0.0067092407258113875,0.006511284038424492
20200816_clip_36_1619_image_0088,20200816,0.0013066349316712533,0.006680976903268598,0.0064872922375798225
20200816_clip_36_1619_image_0090,20200816,0.0012284033833363274,0.006670605236369791,0.006421380676329136
20200816_clip_36_1619_image_0092,20200816,0.0013817854291511258,0.006673972444453286,0.006460385397076607
20200816_clip_36_1619_image_0094,20200816,0.0014714505650687685,0.006663073201757271,0.006472399923950434
20200816_clip_36_1619_image_0096,20200816,0.0013198032135817363,0.006682110748477588,0.006493890658020973
20200816_clip_36_1619_image_0098,20200816,0.0013479173037723733,0.006671640182911279,0.006507487036287785
20200816_clip_36_1619_image_0100,20200816,0.0013966876302535063,0.00660864878231694,0.006473170593380928
20200816_clip_36_1619_image_0102,20200816,0.001296290843758669,0.006699280457235735,0.006488641258329153
20200816_clip_36_1619_image_0104,20200816,0.001185404732465423,0.0067524767340281415,0.006469273939728737
20200816_clip_36_1619_image_0106,20200816,0.0011421834955200774,0.006711858770631251,0.006431839428842068
20200816_clip_36_1619_image_0108,20200816,0.0014466353334344148,0.006608328324396977,0.006398848257958889
20200816_clip_36_1619_image_0110,20200816,0.0015338800181347167,0.006535028604162771,0.006349020171910524
20200816_clip_36_1619_image_0112,20200816,0.001547738676233084,0.006558545679279315,0.0063555422239005566
20200816_clip_36_1619_image_0114,20200816,0.0014218655714109026,0.00661324084343846,0.006370333023369312
20200816_clip_36_1619_image_0116,20200816,0.001463317293040119,0.006559875911809813,0.006355972960591316
20200816_clip_36_1619_image_0118,20200816,0.0011619529927514656,0.006700387068891583,0.006357967853546143
20200816_clip_36_1619_image_0120,20200816,0.001105029321048779,0.006674127848198491,0.006273571867495775
20200816_clip_37_1647_image_0000,20200816,0.001206985686799577,0.0056895971379156704,0.005556387826800346
20200816_clip_37_1647_image_0002,20200816,0.0011083465736294541,0.0056892796126333444,0.005569111555814743
20200816_clip_37_1647_image_0004,20200816,0.0010269873964244682,0.005647736608604198,0.00550819281488657
20200816_clip_37_1647_image_0006,20200816,0.0012202768865682706,0.0057026141197173376,0.005556357093155384
20200816_clip_37_1647_image_0008,20200816,0.0012722375728873084,0.0055684100187926204,0.005456192418932915
20200816_clip_37_1647_image_0010,20200816,0.0008864041958136078,0.0055853337474268995,0.005432054866105318
20200816_clip_37_1647_image_0012,20200816,0.0010569142820847865,0.005615141096294917,0.005424081347882748
20200816_clip_37_1647_image_0014,20200816,0.0008840296196372667,0.005736219818315466,0.005486743990331888
20200816_clip_37_1647_image_0016,20200816,0.0009052303162310193,0.005967347217626991,0.005647169426083565
20200816_clip_37_1647_image_0018,20200816,0.0011073276065847316,0.005871429628625972,0.005605699960142374
20200816_clip_37_1647_image_0020,20200816,0.0011036175923394935,0.005858259392236819,0.005649080034345388
20200816_clip_37_1647_image_0022,20200816,0.0012469603731749203,0.005621755687639249,0.005508544389158487
20200816_clip_37_1647_image_0024,20200816,0.0007260407701080984,0.00567123733845007,0.005419209133833647
20200816_clip_37_1647_image_0026,20200816,0.0008336803074759775,0.005672282601958773,0.005472150165587664
20200816_clip_37_1647_image_0028,20200816,0.0012219809915856006,0.005615250354472071,0.005493206903338432
20200816_clip_37_1647_image_0030,20200816,0.00098613798829989,0.005593748025994548,0.005429692100733519
20200816_clip_37_1647_image_0032,20200816,0.0014705916962342949,0.005590547687558487,0.005511535331606865
20200816_clip_37_1647_image_0034,20200816,0.0014688486350627288,0.005263920450781756,0.0052264719270169735
20200816_clip_37_1647_image_0036,20200816,0.0010059559871719028,0.005482309440234063,0.005393990781158209
20200816_clip_37_1647_image_0038,20200816,0.0007757682905953104,0.0055416078904749946,0.0054241991601884365
20200816_clip_37_1647_image_0040,20200816,0.0007180560765119849,0.005617372523207894,0.005416587460786104
20200816_clip_37_1647_image_0042,20200816,0.0007397016102606594,0.005512122265595098,0.005363370757550001
20200816_clip_37_1647_image_0044,20200816,0.0005095055870713551,0.005548055230229992,0.005352863576263189
20200816_clip_37_1647_image_0046,20200816,0.0005835452286305902,0.0055143343725342275,0.005391510669142008
20200816_clip_37_1647_image_0048,20200816,0.0007049007350141678,0.005539882444662547,0.005439511965960264
20200816_clip_37_1647_image_0050,20200816,0.00261055226751384,0.005543944053198831,0.005513728596270084
20200816_clip_37_1647_image_0052,20200816,0.0009271798819347082,0.005713632752604977,0.005529122427105904
20200816_clip_37_1647_image_0054,20200816,0.0007719176834115463,0.005572807179346882,0.005371399689465761
20200816_clip_37_1647_image_0056,20200816,0.0008783078497761959,0.005639175267694673,0.005436405539512634
20200816_clip_37_1647_image_0058,20200816,0.0006796887801478493,0.005477184669569811,0.00530347740277648
20200816_clip_37_1647_image_0060,20200816,0.0005474415747319039,0.005529658038088091,0.005335773807018995
20200816_clip_37_1647_image_0062,20200816,0.0006293740955950346,0.005540962137836524,0.005372172221541405
20200816_clip_37_1647_image_0064,20200816,0.0011925734309659575,0.005852284219172927,0.005637797061353922
20200816_clip_37_1647_image_0066,20200816,0.0005983249039418644,0.005761825845293613,0.005531747359782457
20200816_clip_37_1647_image_0068,20200816,0.0006251989037544946,0.005826189926977056,0.005603867582976818
20200816_clip_37_1647_image_0070,20200816,0.0011036605846900338,0.005548351850102922,0.005391986109316349
20200816_clip_37_1647_image_0072,20200816,0.0006472132609118105,0.005606876815859689,0.005474145989865065
20200816_clip_37_1647_image_0074,20200816,0.0007614038708810758,0.005652122856762224,0.005535006057471037
20200816_clip_37_1647_image_0076,20200816,0.0007412939475732097,0.005690712732033981,0.005558851640671492
20200816_clip_37_1647_image_0078,20200816,0.0008251945387912215,0.005663805704690996,0.005547260865569115
20200816_clip_37_1647_image_0080,20200816,0.0005489998839699625,0.005598924918488502,0.005419535096734762
20200816_clip_37_1647_image_0082,20200816,0.0008325264226622373,0.0056191554685951686,0.005523168947547674
20200816_clip_37_1647_image_0084,20200816,0.0008032455490136245,0.005544951926227893,0.005457461811602116
20200816_clip_37_1647_image_0086,20200816,0.001223490265552459,0.0049509964107822,0.0048992447555065155
20200816_clip_37_1647_image_0088,20200816,0.0006503419984870308,0.005434124392030346,0.0053605674766004086
20200816_clip_37_1647_image_0090,20200816,0.000751418713410253,0.005485325652883932,0.005417874548584223
20200816_clip_37_1647_image_0092,20200816,0.0016162103331160355,0.005520474175115276,0.005465096794068813
20200816_clip_37_1647_image_0094,20200816,0.0006647232788944369,0.005500180369134923,0.005379044450819492
20200816_clip_37_1647_image_0096,20200816,0.0006802762270453391,0.005528491999560286,0.005382418632507324
20200816_clip_37_1647_image_0098,20200816,0.0010083671597318374,0.0054856086693223175,0.005332030821591616
20200816_clip_37_1647_image_0100,20200816,0.0008798778490691456,0.005498111120407322,0.005405666772276163
20200816_clip_37_1647_image_0102,20200816,0.0006166177655492618,0.005455544620823437,0.0053824870847165585
20200816_clip_37_1647_image_0104,20200816,0.0005735715058902192,0.005453362813877781,0.005373470950871706
20200816_clip_37_1647_image_0106,20200816,0.001026923682373431,0.0054687665925951855,0.0054030632600188255
20200816_clip_37_1647_image_0108,20200816,0.0006291879654309071,0.005661295916542725,0.005453880410641432
20200816_clip_37_1647_image_0110,20200816,0.0006299649012545154,0.005599984873415628,0.00541912205517292
20200816_clip_37_1647_image_0112,20200816,0.0005727384064387548,0.0056501730310910435,0.005454688798636198
20200816_clip_37_1647_image_0114,20200816,0.0006500156488853696,0.005577411019649687,0.005437212996184826
20200816_clip_37_1647_image_0116,20200816,0.0007776626503927719,0.00558116510440728,0.005476749502122402
20200816_clip_37_1647_image_0118,20200816,0.000805765141288111,0.005593141463598713,0.005499669816344976
20200816_clip_37_1647_image_0120,20200816,0.0009206852673790202,0.005440317608698131,0.005328428465873003
20210114_clip_29_1522_image_0000,20210114,0.0018477057558240896,0.0009721268437641349,0.0010153186740353703
20210114_clip_29_1522_image_0002,20210114,0.0017843200096181162,0.000981239323285417,0.0010285322787240148
20210114_clip_29_1522_image_0004,20210114,0.001129106191908772,0.0009919137080409844,0.0010192112531512976
20210114_clip_29_1522_image_0006,20210114,0.0013754429634651754,0.0009735672558479256,0.0010039610788226128
20210114_clip_29_1522_image_0008,20210114,0.0011785237379038367,0.0009727900648145127,0.0010088280541822314
20210114_clip_29_1522_image_0010,20210114,0.0015745912869634523,0.0009752561104748002,0.0010360521264374256
20210114_clip_29_1522_image_0012,20210114,0.0019018729865045195,0.0009789514821082032,0.0010397667065262794
20210114_clip_29_1522_image_0014,20210114,0.0016308599153187606,0.0009367502031853636,0.0009847726905718446
20210114_clip_29_1522_image_0016,20210114,0.0016927192489525661,0.0009920892883704864,0.001058301655575633
20210114_clip_29_1522_image_0018,20210114,0.0019224830411114515,0.0009676271734501882,0.0010364236077293754
20210114_clip_29_1522_image_0020,20210114,0.001730965791587134,0.0009963072031956464,0.0010672936914488673
20210114_clip_29_1522_image_0022,20210114,0.0014977544880005337,0.0009852370171254433,0.0010484862141311169
20210114_clip_29_1522_image_0024,20210114,0.001660927787840929,0.0009799726056236315,0.0010445640655234456
20210114_clip_29_1522_image_0026,20210114,0.00140549771738441,0.0010046189284281244,0.0010901362402364612
20210114_clip_29_1522_image_0028,20210114,0.009943624418210208,0.0009469420064795466,0.0014284222852438688
20210114_clip_29_1522_image_0030,20210114,0.0015875232853205079,0.0010001619118390913,0.001062803203240037
20210114_clip_29_1522_image_0032,20210114,0.0014294110441425165,0.0010132112428310035,0.0010841608745977283
20210114_clip_29_1522_image_0034,20210114,0.0012199040498490795,0.0010014373844227833,0.0010552069870755076
20210114_clip_29_1522_image_0036,20210114,0.0016601388885902745,0.0009973132146061966,0.001062904018908739
20210114_clip_29_1522_image_0038,20210114,0.0017833694554410954,0.0010110808243997333,0.0010869057150557637
20210114_clip_29_1522_image_0040,20210114,0.003890815515874447,0.0010197603682902585,0.0011808499693870544
20210114_clip_29_1522_image_0042,20210114,0.0017966523882301173,0.000993172101591316,0.0011009657755494118
20210114_clip_29_1522_image_0044,20210114,0.0031888071294858956,0.0010236136380997337,0.0012742140097543597
20210114_clip_29_1522_image_0046,20210114,0.0014702036083243002,0.0010534752589604506,0.0012024353491142392
20210114_clip_29_1522_image_0048,20210114,0.0017055319491607276,0.0010366678234820879,0.0011894352501258254
20210114_clip_29_1522_image_0050,20210114,0.0018492975991416213,0.0010060926572277966,0.0011399989016354084
20210114_clip_29_1522_image_0052,20210114,0.0019325782762669532,0.001049080062078146,0.0011924661230295897
20210114_clip_29_1522_image_0054,20210114,0.004526761059481724,0.0010381334528071693,0.0013540512882173061
20210114_clip_29_1522_image_0056,20210114,0.0017684661562039619,0.0010601401623877963,0.0012127780355513096
20210114_clip_29_1522_image_0058,20210114,0.001416200728069542,0.0010470428746677627,0.0011598822893574834
20210114_clip_29_1522_image_0060,20210114,0.0013669012632581677,0.0010556492186861693,0.0011742481729015708
20210114_clip_29_1522_image_0062,20210114,0.0015346601367838817,0.00106028555199487,0.0012022701557725668
20210114_clip_29_1522_image_0064,20210114,0.0052291518770244,0.0009742993147496136,0.0013119111536070704
20210114_clip_29_1522_image_0066,20210114,0.0019572405852510385,0.0010005761920389873,0.0010952454758808017
20210114_clip_29_1522_image_0068,20210114,0.0017983225315488713,0.001022140545310584,0.0011107712052762508
20210114_clip_29_1522_image_0070,20210114,0.0014790194966962857,0.0010188211158009193,0.0010944993700832129
20210114_clip_29_1522_image_0072,20210114,0.0021277682885806437,0.001013660793109332,0.0011195145780220628
20210114_clip_29_1522_image_0074,20210114,0.0031212613237945066,0.0009897137301035565,0.0011823100503534079
20210114_clip_29_1522_image_0076,20210114,0.0019510925866385574,0.000995454245151681,0.0010698719415813684
20210114_clip_29_1522_image_0078,20210114,0.0019052588099626178,0.0009913991363868768,0.0010664862347766757
20210114_clip_29_1522_image_0080,20210114,0.0018841349451331102,0.0010009201459443464,0.0010843154741451144
20210114_clip_29_1522_image_0082,20210114,0.0018441989424414784,0.001014696998578282,0.001102729351259768
20210114_clip_29_1522_image_0084,20210114,0.0014623839017329206,0.0010158566046078162,0.0010933674639090896
20210114_clip_29_1522_image_0086,20210114,0.0013007639032361228,0.0010055898437040373,0.0010797902941703796
20210114_clip_29_1522_image_0088,20210114,0.0013414623648247772,0.0010307927414547084,0.001121664303354919
20210114_clip_29_1522_image_0090,20210114,0.0019170869688263617,0.0009999279648222796,0.0011322371428832412
20210114_clip_29_1522_image_0092,20210114,0.0015315641258132116,0.001065070324839636,0.0011647393694147468
20210114_clip_29_1522_image_0094,20210114,0.0015448607313155772,0.0010219938142281251,0.0011099972762167454
20210114_clip_29_1522_image_0096,20210114,0.001546377891698955,0.0009962785467926788,0.0010862303897738457
20210114_clip_29_1522_image_0098,20210114,0.0013990330531004427,0.0010102578113258163,0.0011008178116753697
20210114_clip_29_1522_image_0100,20210114,0.001435296019375301,0.0010061742784506615,0.0010930736316367984
20210114_clip_29_1522_image_0102,20210114,0.0019535211675890626,0.0010022844515306497,0.001111968420445919
20210114_clip_29_1522_image_0104,20210114,0.0031346237982282535,0.0009569641209812642,0.0011439236113801599
20210114_clip_29_1522_image_0106,20210114,0.0033601647498316058,0.000935270013377392,0.0011199312284588814
20210114_clip_29_1522_image_0108,20210114,0.001404577634378535,0.0009777912842782737,0.0010289772180840373
20210114_clip_29_1522_image_0110,20210114,0.0024543087406513186,0.0009526937000586407,0.0010502832010388374
20210114_clip_29_1522_image_0112,20210114,0.0025412469527921746,0.0009639891009178828,0.0010235628578811884
20210114_clip_29_1522_image_0114,20210114,0.0029039547200038524,0.0009591667901911586,0.0010219777468591928
20210114_clip_29_1522_image_0116,20210114,0.0024617077771299004,0.0009542732856754663,0.001013898872770369
20210114_clip_29_1522_image_0118,20210114,0.0028305545306096247,0.0009679890092361072,0.001035246066749096
20210114_clip_29_1522_image_0120,20210114,0.002364268564695802,0.0009577291467376445,0.001013346714898944
20210114_clip_30_1550_image_0000,20210114,0.001785343835131595,0.0009526080622907009,0.0010164071572944522
20210114_clip_30_1550_image_0002,20210114,0.0012538384846071896,0.0009698925905484371,0.0010328427888453007
20210114_clip_30_1550_image_0004,20210114,0.0011262431807146959,0.0009762160353724306,0.001028386875987053
20210114_clip_30_1550_image_0006,20210114,0.0014998379965530113,0.0009354598986106996,0.0009904272155836225
20210114_clip_30_1550_image_0008,20210114,0.0020065663755891505,0.0009863158175120463,0.00111083360388875
20210114_clip_30_1550_image_0010,20210114,0.0017235409159482371,0.0009527796281396224,0.0010534717002883554
20210114_clip_30_1550_image_0012,20210114,0.00432057101816477,0.0009094307154530253,0.0011429776204749942
20210114_clip_30_1550_image_0014,20210114,0.0017091765450821922,0.0009446555283100646,0.001062748022377491
20210114_clip_30_1550_image_0016,20210114,0.0016974684876573005,0.0009380256402842692,0.001011279528029263
20210114_clip_30_1550_image_0018,20210114,0.0020259939946504326,0.0009390158972826865,0.0010252251522615552
20210114_clip_30_1550_image_0020,20210114,0.0019127378197781749,0.0009552508021031782,0.0010366840288043022
20210114_clip_30_1550_image_0022,20210114,0.0019870943211144376,0.000940528476411103,0.0010249296901747584
20210114_clip_30_1550_image_0024,20210114,0.0012469256670670085,0.0009700079640140217,0.0010417037410661578
20210114_clip_30_1550_image_0026,20210114,0.0015144228808689885,0.0009838613670109084,0.0010653662029653788
20210114_clip_30_1550_image_0028,20210114,0.0011153584811486627,0.0009851635968909237,0.0010491551365703344
20210114_clip_30_1550_image_0030,20210114,0.001088493151309636,0.000983637397145536,0.0010455591836944222
20210114_clip_30_1550_image_0032,20210114,0.001366886333783735,0.0009718105604038715,0.0010476605966687202
20210114_clip_30_1550_image_0034,20210114,0.0015713549762445172,0.0009743834238698071,0.0010542082600295544
20210114_clip_30_1550_image_0036,20210114,0.0012346771209280386,0.0009795875802773308,0.0010631950572133064
20210114_clip_30_1550_image_0038,20210114,0.005346590514032819,0.0008202065203578821,0.0010675343219190836
20210114_clip_30_1550_image_0040,20210114,0.0011832577485755497,0.0009216260504474369,0.000972037494648248
20210114_clip_30_1550_image_0042,20210114,0.0013881233677839066,0.0008595810638651591,0.0009006113978102803
20210114_clip_30_1550_image_0044,20210114,0.001678160480288652,0.0008390262150089801,0.0008851229795254767
20210114_clip_30_1550_image_0046,20210114,0.0016106259277626018,0.0008280908603410607,0.0008792125154286623
20210114_clip_30_1550_image_0048,20210114,0.0015007339547574868,0.0009471560320130602,0.0009923758916556835
20210114_clip_30_1550_image_0050,20210114,0.001511350489581946,0.0009489616547159407,0.0009944140911102295
20210114_clip_30_1550_image_0052,20210114,0.0011705156859838025,0.0009345762119341481,0.0009713872568681836
20210114_clip_30_1550_image_0054,20210114,0.0018255750476941029,0.0009508366837895432,0.000991071225143969
20210114_clip_30_1550_image_0056,20210114,0.001976706517285266,0.0009197458159002753,0.000964420149102807
20210114_clip_30_1550_image_0058,20210114,0.0012511531523182965,0.0008513754384935767,0.0008818742935545743
20210114_clip_30_1550_image_0060,20210114,0.001888773892713597,0.0008060704752062398,0.0008532829815521836
20210114_clip_30_1550_image_0062,20210114,0.0019921366076541764,0.0009184426725277618,0.0009696129709482193
20210114_clip_30_1550_image_0064,20210114,0.0017273087505748916,0.0009291589286669695,0.0009715146152302623
20210114_clip_30_1550_image_0066,20210114,0.0010454982457440152,0.0009430668390494065,0.0009688001009635627
20210114_clip_30_1550_image_0068,20210114,0.0013036094441851217,0.0009390433086247154,0.0009700506925582886
20210114_clip_30_1550_image_0070,20210114,0.0014544094534728828,0.0009300409126756976,0.0009706190903671086
20210114_clip_30_1550_image_0072,20210114,0.0007952158920803402,0.0009213276747092896,0.0009516351856291294
20210114_clip_30_1550_image_0074,20210114,0.0010708897538171261,0.0009042353105972276,0.0009394347434863448
20210114_clip_30_1550_image_0076,20210114,0.001610672502556111,0.0009222037348860211,0.0009823563741520047
20210114_clip_30_1550_image_0078,20210114,0.0014565585919862679,0.0009356107738965941,0.0009865633910521865
20210114_clip_30_1550_image_0080,20210114,0.0011564403910638364,0.0009723396659029527,0.0010193625930696726
20210114_clip_30_1550_image_0082,20210114,0.0010698820828991785,0.0009526002316650889,0.0009938448201864958
20210114_clip_30_1550_image_0084,20210114,0.0013287188391910437,0.0009649602812660652,0.001023410353809595
20210114_clip_30_1550_image_0086,20210114,0.0011036190749052972,0.0009746738188061557,0.001033709035255015
20210114_clip_30_1550_image_0088,20210114,0.009375627833337237,0.0009250636766836199,0.001285733189433813
20210114_clip_30_1550_image_0090,20210114,0.0014172423891295697,0.0009677588896486137,0.0010220648255199194
20210114_clip_30_1550_image_0092,20210114,0.0006001878706778172,0.0008116390987166493,0.0008462305413559079
20210114_clip_30_1550_image_0094,20210114,0.0012277351512219137,0.0008630231971229982,0.0009170491248369217
20210114_clip_30_1550_image_0096,20210114,0.0015114717526782415,0.0009091784042314864,0.0009650237043388188
20210114_clip_30_1550_image_0098,20210114,0.0012391460497810074,0.0009390410236634711,0.000993019319139421
20210114_clip_30_1550_image_0100,20210114,0.0014437137822910615,0.00095111589189126,0.0010118967620655894
20210114_clip_30_1550_image_0102,20210114,0.0017174868157064334,0.0009588094506046488,0.0010233601788058877
20210114_clip_30_1550_image_0104,20210114,0.0021861706570777324,0.0009514362269768121,0.001027177320793271
20210114_clip_30_1550_image_0106,20210114,0.001958549471291951,0.000942035817862417,0.0010026467498391867
20210114_clip_30_1550_image_0108,20210114,0.0013929332119704887,0.0009497127086352266,0.001013781176880002
20210114_clip_30_1550_image_0110,20210114,0.002084049941782632,0.0009792751742882279,0.0010840821778401732
20210114_clip_30_1550_image_0112,20210114,0.0016346491088834604,0.000974906382284919,0.0010405457578599453
20210114_clip_30_1550_image_0114,20210114,0.0014232240416316199,0.0009695444585757736,0.0010408277157694101
